UID,Country,City,ISC_Mean
Vancouver.1,Canada,Vancouver,0
Vancouver.2,Canada,Vancouver,6.967065868263473
Vancouver.3,Canada,Vancouver,15.336309523809524
Vancouver.4,Canada,Vancouver,5.267857142857143
Vancouver.5,Canada,Vancouver,0
Vancouver.6,Canada,Vancouver,0
Vancouver.7,Canada,Vancouver,0
Vancouver.8,Canada,Vancouver,0
Vancouver.9,Canada,Vancouver,34.75223880597015
Vancouver.10,Canada,Vancouver,56.380239520958085
Vancouver.11,Canada,Vancouver,0
Vancouver.12,Canada,Vancouver,0
Vancouver.13,Canada,Vancouver,52.660714285714285
Vancouver.14,Canada,Vancouver,0.7957317073170732
Vancouver.15,Canada,Vancouver,56.14156626506024
Vancouver.16,Canada,Vancouver,0
Vancouver.17,Canada,Vancouver,0
Vancouver.18,Canada,Vancouver,0
Vancouver.19,Canada,Vancouver,0
Vancouver.20,Canada,Vancouver,0
Vancouver.21,Canada,Vancouver,0
Vancouver.22,Canada,Vancouver,32.79402985074627
Vancouver.23,Canada,Vancouver,0
Vancouver.24,Canada,Vancouver,21.18452380952381
Vancouver.25,Canada,Vancouver,0
Vancouver.26,Canada,Vancouver,0.9242424242424242
Vancouver.27,Canada,Vancouver,0
Vancouver.28,Canada,Vancouver,0
Vancouver.29,Canada,Vancouver,4.226865671641791
Vancouver.30,Canada,Vancouver,0
Vancouver.31,Canada,Vancouver,0.08787878787878788
