UID,Country,City,ISC_Mean
Sudbury.1,Canada,Sudbury,30.585443037974684
Sudbury.2,Canada,Sudbury,0
Sudbury.3,Canada,Sudbury,0
Sudbury.4,Canada,Sudbury,45.451104100946374
Sudbury.5,Canada,Sudbury,0
Sudbury.6,Canada,Sudbury,0
Sudbury.7,Canada,Sudbury,19.248407643312103
Sudbury.8,Canada,Sudbury,21.45
Sudbury.9,Canada,Sudbury,19.169811320754718
Sudbury.10,Canada,Sudbury,0
Sudbury.11,Canada,Sudbury,0.7981072555205048
Sudbury.12,Canada,Sudbury,0
Sudbury.13,Canada,Sudbury,0
Sudbury.14,Canada,Sudbury,0
Sudbury.15,Canada,Sudbury,0
Sudbury.16,Canada,Sudbury,42.333333333333336
Sudbury.17,Canada,Sudbury,2.29153605015674
Sudbury.18,Canada,Sudbury,9.196825396825396
Sudbury.19,Canada,Sudbury,0
Sudbury.20,Canada,Sudbury,12.514195583596214
