UID,Country,City,ISC_Mean
Edmonton.1,Canada,Edmonton,0
Edmonton.2,Canada,Edmonton,78.07608695652173
Edmonton.3,Canada,Edmonton,0
Edmonton.4,Canada,Edmonton,0
Edmonton.5,Canada,Edmonton,71.85286103542235
Edmonton.6,Canada,Edmonton,1.2486338797814207
Edmonton.7,Canada,Edmonton,60.98365122615804
Edmonton.8,Canada,Edmonton,1.6168478260869565
Edmonton.9,Canada,Edmonton,0
Edmonton.10,Canada,Edmonton,87.37883008356546
Edmonton.11,Canada,Edmonton,0
Edmonton.12,Canada,Edmonton,0
Edmonton.13,Canada,Edmonton,3.2222222222222223
Edmonton.14,Canada,Edmonton,29.221917808219178
Edmonton.15,Canada,Edmonton,0
Edmonton.16,Canada,Edmonton,0
Edmonton.17,Canada,Edmonton,0
Edmonton.18,Canada,Edmonton,0
Edmonton.19,Canada,Edmonton,0.2086720867208672
Edmonton.20,Canada,Edmonton,52.39509536784741
Edmonton.21,Canada,Edmonton,13.030054644808743
Edmonton.22,Canada,Edmonton,0
Edmonton.23,Canada,Edmonton,0
Edmonton.24,Canada,Edmonton,57.60490463215259
Edmonton.25,Canada,Edmonton,38.80216802168022
Edmonton.26,Canada,Edmonton,44.79019073569482
Edmonton.27,Canada,Edmonton,10
Edmonton.28,Canada,Edmonton,80.25405405405405
Edmonton.29,Canada,Edmonton,0
Edmonton.30,Canada,Edmonton,0
Edmonton.31,Canada,Edmonton,86.16759776536313
Edmonton.32,Canada,Edmonton,0
Edmonton.33,Canada,Edmonton,29.287292817679557
Edmonton.34,Canada,Edmonton,40.227397260273975
Edmonton.35,Canada,Edmonton,78.05205479452054
Edmonton.36,Canada,Edmonton,0
Edmonton.37,Canada,Edmonton,0
Edmonton.38,Canada,Edmonton,0
Edmonton.39,Canada,Edmonton,48.739010989010985
Edmonton.40,Canada,Edmonton,30.05420054200542
Edmonton.41,Canada,Edmonton,74.58310626702998
Edmonton.42,Canada,Edmonton,0
Edmonton.43,Canada,Edmonton,1
Edmonton.44,Canada,Edmonton,0
