UID,Country,City,ISC_Mean
Kyoto.1,Japan,Kyoto,0
Kyoto.2,Japan,Kyoto,0
Kyoto.3,Japan,Kyoto,0
Kyoto.4,Japan,Kyoto,74.60820895522389
Kyoto.5,Japan,Kyoto,0
Kyoto.6,Japan,Kyoto,54.406716417910445
Kyoto.7,Japan,Kyoto,0
Kyoto.8,Japan,Kyoto,2.4323308270676693
Kyoto.9,Japan,Kyoto,0.022388059701492536
Kyoto.10,Japan,Kyoto,0
Kyoto.11,Japan,Kyoto,38.296992481203006
Kyoto.12,Japan,Kyoto,66.77946768060836
Kyoto.13,Japan,Kyoto,0
Kyoto.14,Japan,Kyoto,6.24907063197026
Kyoto.15,Japan,Kyoto,1.328358208955224
Kyoto.16,Japan,Kyoto,0.1660377358490566
Kyoto.17,Japan,Kyoto,83.99259259259259
Kyoto.18,Japan,Kyoto,0
Kyoto.19,Japan,Kyoto,0
Kyoto.20,Japan,Kyoto,0.3895131086142322
Kyoto.21,Japan,Kyoto,0.018518518518518517
Kyoto.22,Japan,Kyoto,3.397003745318352
Kyoto.23,Japan,Kyoto,0
Kyoto.24,Japan,Kyoto,0
Kyoto.25,Japan,Kyoto,83.40151515151516
Kyoto.26,Japan,Kyoto,59.53383458646616
Kyoto.27,Japan,Kyoto,0
Kyoto.28,Japan,Kyoto,15.096654275092936
Kyoto.29,Japan,Kyoto,0
Kyoto.30,Japan,Kyoto,30.94736842105263
Kyoto.31,Japan,Kyoto,86.53531598513011
Kyoto.32,Japan,Kyoto,0.17537313432835822
Kyoto.33,Japan,Kyoto,52.36466165413534
Kyoto.34,Japan,Kyoto,0.5676691729323309
Kyoto.35,Japan,Kyoto,0
Kyoto.36,Japan,Kyoto,0
Kyoto.37,Japan,Kyoto,2.6654135338345863
Kyoto.38,Japan,Kyoto,0
Kyoto.39,Japan,Kyoto,0
Kyoto.40,Japan,Kyoto,0
Kyoto.41,Japan,Kyoto,66.13333333333334
Kyoto.42,Japan,Kyoto,0
Kyoto.43,Japan,Kyoto,6.880597014925373
Kyoto.44,Japan,Kyoto,0.8127340823970037
