UID,Country,City,Distance
Detroit.1,USA,Detroit,31.215321372632168
Detroit.2,USA,Detroit,44.28868698377383
Detroit.3,USA,Detroit,26.77247326621213
Detroit.4,USA,Detroit,4.134319406653911
Detroit.5,USA,Detroit,16.360784687052153
Detroit.6,USA,Detroit,34.44491854670731
Detroit.7,USA,Detroit,49.20312192275772
Detroit.8,USA,Detroit,42.11990152946957
Detroit.9,USA,Detroit,12.831483815991845
Detroit.10,USA,Detroit,41.700414376391436
Detroit.11,USA,Detroit,56.159461167603034
Detroit.12,USA,Detroit,54.23049277474613
Detroit.13,USA,Detroit,19.05582624521124
Detroit.14,USA,Detroit,49.95380760615026
Detroit.15,USA,Detroit,12.337533564339761
Detroit.16,USA,Detroit,11.188728461139306
Detroit.17,USA,Detroit,38.35393990417952
Detroit.18,USA,Detroit,25.18347039608171
Detroit.19,USA,Detroit,17.029955494777397
Detroit.20,USA,Detroit,30.931774741375474
Detroit.21,USA,Detroit,18.02198916509296
Detroit.22,USA,Detroit,46.705726884652606
Detroit.23,USA,Detroit,11.915407409508283
Detroit.24,USA,Detroit,55.99787043003931
Detroit.25,USA,Detroit,41.756406046619176
Detroit.26,USA,Detroit,26.605886214525828
Detroit.27,USA,Detroit,53.202344047518636
Detroit.28,USA,Detroit,33.478580596136695
Detroit.29,USA,Detroit,38.28913370710414
Detroit.30,USA,Detroit,58.02579158530069
Detroit.31,USA,Detroit,54.78054995021263
Detroit.32,USA,Detroit,27.926036383292946
Detroit.33,USA,Detroit,20.49015640902868
