UID,Country,City,Distance
Temuco.1,Chile,Temuco,18.101012627112212
Temuco.2,Chile,Temuco,19.892488301700077
Temuco.3,Chile,Temuco,8.535061365905296
Temuco.4,Chile,Temuco,0.6084902970653423
Temuco.5,Chile,Temuco,15.717887679274945
Temuco.6,Chile,Temuco,20.113681955058443
Temuco.7,Chile,Temuco,16.33730717628135
Temuco.8,Chile,Temuco,18.418642432878485
Temuco.9,Chile,Temuco,9.717513081181218
Temuco.10,Chile,Temuco,2.7308534616032634
Temuco.11,Chile,Temuco,18.501898639340187
Temuco.12,Chile,Temuco,18.42655752885167
Temuco.13,Chile,Temuco,12.456181766210744
Temuco.14,Chile,Temuco,16.055466211563875
Temuco.15,Chile,Temuco,12.189466620709156
Temuco.16,Chile,Temuco,13.148155008514657
Temuco.17,Chile,Temuco,10.822755671448695
Temuco.18,Chile,Temuco,9.003098794718529
Temuco.19,Chile,Temuco,7.136589539565788
Temuco.20,Chile,Temuco,9.3017259881598
Temuco.21,Chile,Temuco,9.195383939657889
Temuco.22,Chile,Temuco,9.564826152762532
Temuco.23,Chile,Temuco,18.21510401994229
Temuco.24,Chile,Temuco,16.801420665727683
Temuco.25,Chile,Temuco,12.39765512977343
Temuco.26,Chile,Temuco,4.403660068769017
Temuco.27,Chile,Temuco,19.735924390524357
Temuco.28,Chile,Temuco,18.887511100097576
Temuco.29,Chile,Temuco,4.623828944861952
Temuco.30,Chile,Temuco,5.842066671651704
Temuco.31,Chile,Temuco,15.014064860858198
Temuco.32,Chile,Temuco,11.592800068751012
Temuco.33,Chile,Temuco,11.81744620765577
Temuco.34,Chile,Temuco,18.160546679664
Temuco.35,Chile,Temuco,18.693554171952417
Temuco.36,Chile,Temuco,16.36031685100665
Temuco.37,Chile,Temuco,3.3139760779569776
Temuco.38,Chile,Temuco,18.891614118800597
Temuco.39,Chile,Temuco,18.183059930908865
Temuco.40,Chile,Temuco,18.75119724931158
Temuco.41,Chile,Temuco,16.83116980588764
Temuco.42,Chile,Temuco,14.734547143853339
Temuco.43,Chile,Temuco,17.521212435538605
Temuco.44,Chile,Temuco,4.542124141862005
Temuco.45,Chile,Temuco,15.279515819199714
Temuco.46,Chile,Temuco,14.160601577478646
Temuco.47,Chile,Temuco,17.86040108608685
Temuco.48,Chile,Temuco,15.884980161484616
Temuco.49,Chile,Temuco,16.72445460932876
Temuco.50,Chile,Temuco,13.334143768658771
