UID,Country,City,Distance
Waterloo.1,Canada,Waterloo,6.41743457676343
Waterloo.2,Canada,Waterloo,4.2990408702910585
Waterloo.3,Canada,Waterloo,7.799929335419945
Waterloo.4,Canada,Waterloo,8.11018592600856
Waterloo.5,Canada,Waterloo,4.865920405468804
Waterloo.6,Canada,Waterloo,6.217915952987985
Waterloo.7,Canada,Waterloo,7.5416075636426605
Waterloo.8,Canada,Waterloo,5.544103517260993
Waterloo.9,Canada,Waterloo,4.856926280416703
Waterloo.10,Canada,Waterloo,8.302250982626406
Waterloo.11,Canada,Waterloo,5.1607119745739265
Waterloo.12,Canada,Waterloo,6.820061924062198
Waterloo.13,Canada,Waterloo,4.860416251390456
Waterloo.14,Canada,Waterloo,7.275596548017552
Waterloo.15,Canada,Waterloo,2.50392774287844
Waterloo.16,Canada,Waterloo,6.805196101353845
Waterloo.17,Canada,Waterloo,3.7210087376292993
Waterloo.18,Canada,Waterloo,8.15921364117009
Waterloo.19,Canada,Waterloo,3.047123547004452
Waterloo.20,Canada,Waterloo,6.206321456035131
Waterloo.21,Canada,Waterloo,6.925345307496848
Waterloo.22,Canada,Waterloo,3.8852881683008325
Waterloo.23,Canada,Waterloo,6.72285452229505
Waterloo.24,Canada,Waterloo,5.772575103901512
Waterloo.25,Canada,Waterloo,2.3474677478152355
Waterloo.26,Canada,Waterloo,7.154552874640778
Waterloo.27,Canada,Waterloo,5.556422490425849
Waterloo.28,Canada,Waterloo,8.324885000789795
Waterloo.29,Canada,Waterloo,4.8950398555048045
Waterloo.30,Canada,Waterloo,6.272409712351436
