UID,Country,City,Distance
Baltimore.1,USA,Baltimore,11.281233141747565
Baltimore.2,USA,Baltimore,42.78369229310132
Baltimore.3,USA,Baltimore,24.021165323790864
Baltimore.4,USA,Baltimore,25.56070963969148
Baltimore.5,USA,Baltimore,48.98729781143197
Baltimore.6,USA,Baltimore,28.34830557042774
Baltimore.7,USA,Baltimore,51.740272775213484
Baltimore.8,USA,Baltimore,22.859475549870155
Baltimore.9,USA,Baltimore,16.941773108863995
Baltimore.10,USA,Baltimore,16.24187903717406
Baltimore.11,USA,Baltimore,42.65720420475094
Baltimore.12,USA,Baltimore,44.97900190565394
Baltimore.13,USA,Baltimore,27.071859376472766
Baltimore.14,USA,Baltimore,51.37168044357923
Baltimore.15,USA,Baltimore,47.73646592582168
Baltimore.16,USA,Baltimore,38.673122903487794
Baltimore.17,USA,Baltimore,38.535261708575526
Baltimore.18,USA,Baltimore,50.72269276765771
Baltimore.19,USA,Baltimore,44.417549082171874
Baltimore.20,USA,Baltimore,24.296293209822647
Baltimore.21,USA,Baltimore,13.059078304352187
Baltimore.22,USA,Baltimore,47.27827044161308
Baltimore.23,USA,Baltimore,35.57200860926594
Baltimore.24,USA,Baltimore,19.545343950616417
Baltimore.25,USA,Baltimore,52.04571917830332
Baltimore.26,USA,Baltimore,22.621785403342933
Baltimore.27,USA,Baltimore,41.7432792874592
Baltimore.28,USA,Baltimore,13.26904032187424
Baltimore.29,USA,Baltimore,47.831175911286735
Baltimore.30,USA,Baltimore,49.01335175304623
Baltimore.31,USA,Baltimore,51.29531187996683
Baltimore.32,USA,Baltimore,29.615041447115033
