UID,Country,City,Distance
Christchurch.1,New Zealand,Christchurch,26.632522128304878
Christchurch.2,New Zealand,Christchurch,25.508630330969044
Christchurch.3,New Zealand,Christchurch,25.389144086766127
Christchurch.4,New Zealand,Christchurch,20.569873720820908
Christchurch.5,New Zealand,Christchurch,22.18045726986166
Christchurch.6,New Zealand,Christchurch,18.44057927826471
Christchurch.7,New Zealand,Christchurch,14.023941544450851
Christchurch.8,New Zealand,Christchurch,15.979978214780111
Christchurch.9,New Zealand,Christchurch,6.055319326512105
Christchurch.10,New Zealand,Christchurch,21.11313202614842
Christchurch.11,New Zealand,Christchurch,11.052541426544957
Christchurch.12,New Zealand,Christchurch,16.452009293384315
Christchurch.13,New Zealand,Christchurch,20.689130779692288
Christchurch.14,New Zealand,Christchurch,27.147331817910814
Christchurch.15,New Zealand,Christchurch,1.6695454425837122
Christchurch.16,New Zealand,Christchurch,27.229557519374946
Christchurch.17,New Zealand,Christchurch,27.384348490626024
Christchurch.18,New Zealand,Christchurch,4.338889323479628
Christchurch.19,New Zealand,Christchurch,11.110936154862376
Christchurch.20,New Zealand,Christchurch,24.88056879755599
Christchurch.21,New Zealand,Christchurch,16.341973149467982
Christchurch.22,New Zealand,Christchurch,14.960544052689384
Christchurch.23,New Zealand,Christchurch,16.61420417428927
Christchurch.24,New Zealand,Christchurch,12.81372984505615
Christchurch.25,New Zealand,Christchurch,27.50061827132855
Christchurch.26,New Zealand,Christchurch,24.95730973621807
Christchurch.27,New Zealand,Christchurch,19.890788656593607
Christchurch.28,New Zealand,Christchurch,21.57865163620433
Christchurch.29,New Zealand,Christchurch,17.159290712327945
Christchurch.30,New Zealand,Christchurch,12.791741382158895
Christchurch.31,New Zealand,Christchurch,27.068645626093687
Christchurch.32,New Zealand,Christchurch,23.569062124929733
Christchurch.33,New Zealand,Christchurch,25.317713330433897
Christchurch.34,New Zealand,Christchurch,24.204429549586543
Christchurch.35,New Zealand,Christchurch,2.9870979901903305
Christchurch.36,New Zealand,Christchurch,25.629222943838965
Christchurch.37,New Zealand,Christchurch,26.477494352965454
Christchurch.38,New Zealand,Christchurch,17.894446114749158
Christchurch.39,New Zealand,Christchurch,25.332652892712797
Christchurch.40,New Zealand,Christchurch,1.388560751802743
Christchurch.41,New Zealand,Christchurch,15.694105355292288
Christchurch.42,New Zealand,Christchurch,18.266745245587813
Christchurch.43,New Zealand,Christchurch,23.314371079786554
Christchurch.44,New Zealand,Christchurch,24.91905305337561
Christchurch.45,New Zealand,Christchurch,9.780187062425988
Christchurch.46,New Zealand,Christchurch,7.306552457828703
