UID,Country,City,Distance
Stockholm.1,Sweden,Stockholm,7.689625333902911
Stockholm.2,Sweden,Stockholm,10.183247653842283
Stockholm.3,Sweden,Stockholm,5.824779998405673
Stockholm.4,Sweden,Stockholm,7.019857682672535
Stockholm.5,Sweden,Stockholm,8.498908009055407
Stockholm.6,Sweden,Stockholm,10.483906428935752
Stockholm.7,Sweden,Stockholm,5.588293325869826
Stockholm.8,Sweden,Stockholm,8.428816887035898
Stockholm.9,Sweden,Stockholm,7.695788948473029
Stockholm.10,Sweden,Stockholm,9.709616120914434
Stockholm.11,Sweden,Stockholm,10.831364470474405
Stockholm.12,Sweden,Stockholm,5.534424680959325
Stockholm.13,Sweden,Stockholm,10.262669414226256
Stockholm.14,Sweden,Stockholm,7.638673924858446
Stockholm.15,Sweden,Stockholm,8.429940584017036
Stockholm.16,Sweden,Stockholm,10.616074148519914
Stockholm.17,Sweden,Stockholm,3.44737666538507
Stockholm.18,Sweden,Stockholm,7.6080050061119
Stockholm.19,Sweden,Stockholm,7.3822399409097805
Stockholm.20,Sweden,Stockholm,6.1034415137159685
Stockholm.21,Sweden,Stockholm,3.500069498741742
Stockholm.22,Sweden,Stockholm,8.235610769932878
Stockholm.23,Sweden,Stockholm,7.4551808831243775
Stockholm.24,Sweden,Stockholm,9.978163904061054
Stockholm.25,Sweden,Stockholm,7.069306264712704
Stockholm.26,Sweden,Stockholm,6.704112232145971
Stockholm.27,Sweden,Stockholm,6.57972149795582
Stockholm.28,Sweden,Stockholm,4.205737177259074
Stockholm.29,Sweden,Stockholm,9.888127381334776
Stockholm.30,Sweden,Stockholm,9.788641456403857
Stockholm.31,Sweden,Stockholm,6.436964001549502
Stockholm.32,Sweden,Stockholm,6.098670486638636
Stockholm.33,Sweden,Stockholm,9.551576790344146
Stockholm.34,Sweden,Stockholm,6.811086513493793
Stockholm.35,Sweden,Stockholm,10.646389448216468
Stockholm.36,Sweden,Stockholm,8.849930246372518
Stockholm.37,Sweden,Stockholm,9.823528026062716
Stockholm.38,Sweden,Stockholm,3.283873517842038
Stockholm.39,Sweden,Stockholm,10.983962297421709
Stockholm.40,Sweden,Stockholm,9.366903140372532
Stockholm.41,Sweden,Stockholm,9.631427825851919
Stockholm.42,Sweden,Stockholm,10.932504436882192
Stockholm.43,Sweden,Stockholm,8.468534500795425
Stockholm.44,Sweden,Stockholm,8.137084341330905
Stockholm.45,Sweden,Stockholm,10.282765558081287
