UID,Country,City,Distance
Moncton.1,Canada,Moncton,2.751087602171497
Moncton.2,Canada,Moncton,6.633820991570466
Moncton.3,Canada,Moncton,5.847607536649594
Moncton.4,Canada,Moncton,5.807940054249866
Moncton.5,Canada,Moncton,7.708928142079132
Moncton.6,Canada,Moncton,7.079822412655238
Moncton.7,Canada,Moncton,5.204231809281934
Moncton.8,Canada,Moncton,6.195049407561489
Moncton.9,Canada,Moncton,4.809426699772337
Moncton.10,Canada,Moncton,9.079065690908228
Moncton.11,Canada,Moncton,6.350992202957036
Moncton.12,Canada,Moncton,2.2804118164210236
Moncton.13,Canada,Moncton,8.555956616017973
Moncton.14,Canada,Moncton,8.916009094063833
Moncton.15,Canada,Moncton,2.69874048734342
Moncton.16,Canada,Moncton,7.632148661932119
Moncton.17,Canada,Moncton,7.833385738786471
Moncton.18,Canada,Moncton,5.959677772316784
Moncton.19,Canada,Moncton,6.974892619683951
Moncton.20,Canada,Moncton,8.446692378197897
Moncton.21,Canada,Moncton,4.904866527640526
Moncton.22,Canada,Moncton,3.2431267679908014
Moncton.23,Canada,Moncton,1.4444395750062868
Moncton.24,Canada,Moncton,6.4289968327138
Moncton.25,Canada,Moncton,6.666460843986233
Moncton.26,Canada,Moncton,6.772649008077047
Moncton.27,Canada,Moncton,8.06563960534989
Moncton.28,Canada,Moncton,6.789210476038958
Moncton.29,Canada,Moncton,6.785477541554434
Moncton.30,Canada,Moncton,7.8963844749071885
Moncton.31,Canada,Moncton,6.738484264643555
Moncton.32,Canada,Moncton,2.481575063969031
Moncton.33,Canada,Moncton,2.409601631059591
Moncton.34,Canada,Moncton,7.333202980387374
Moncton.35,Canada,Moncton,6.491667598107652
Moncton.36,Canada,Moncton,9.010586299598863
Moncton.37,Canada,Moncton,6.079091974927629
