UID,Country,City,Distance
Rockford.1,USA,Rockford,13.930422901426502
Rockford.2,USA,Rockford,15.34463680877538
Rockford.3,USA,Rockford,13.992646427111971
Rockford.4,USA,Rockford,11.31872942221511
Rockford.5,USA,Rockford,19.467859295944045
Rockford.6,USA,Rockford,11.547652843504027
Rockford.7,USA,Rockford,7.842831155702712
Rockford.8,USA,Rockford,6.04173511386399
Rockford.9,USA,Rockford,12.913602802856861
Rockford.10,USA,Rockford,11.10822742797569
Rockford.11,USA,Rockford,9.451184211566883
Rockford.12,USA,Rockford,13.115540151904408
Rockford.13,USA,Rockford,17.426125422682095
Rockford.14,USA,Rockford,7.868231519214253
Rockford.15,USA,Rockford,18.64572670098354
Rockford.16,USA,Rockford,18.560835914602904
Rockford.17,USA,Rockford,9.352212207884731
Rockford.18,USA,Rockford,14.872050278601016
Rockford.19,USA,Rockford,10.872645351993667
Rockford.20,USA,Rockford,11.005262004418094
Rockford.21,USA,Rockford,17.616012637214297
Rockford.22,USA,Rockford,19.062339576325506
Rockford.23,USA,Rockford,13.063046126801337
Rockford.24,USA,Rockford,17.719438325902118
Rockford.25,USA,Rockford,20.347285134313122
Rockford.26,USA,Rockford,2.693990074053591
Rockford.27,USA,Rockford,8.860989086962672
Rockford.28,USA,Rockford,7.2887038371340624
Rockford.29,USA,Rockford,20.224573174931706
Rockford.30,USA,Rockford,10.997621697003314
Rockford.31,USA,Rockford,15.41482287919187
Rockford.32,USA,Rockford,15.616703389552466
Rockford.33,USA,Rockford,21.043434331202704
Rockford.34,USA,Rockford,12.581900769779214
Rockford.35,USA,Rockford,10.771295260523884
Rockford.36,USA,Rockford,4.495753790076674
Rockford.37,USA,Rockford,15.499326074406891
Rockford.38,USA,Rockford,13.635384496971561
Rockford.39,USA,Rockford,1.851283022689854
Rockford.40,USA,Rockford,10.888160469648325
