UID,Country,City,Aridity_Index
Santiago.1,Chile,Santiago,3161
Santiago.2,Chile,Santiago,3167
Santiago.3,Chile,Santiago,3188
Santiago.4,Chile,Santiago,3166
Santiago.5,Chile,Santiago,3149
Santiago.6,Chile,Santiago,3139
Santiago.7,Chile,Santiago,3119
Santiago.8,Chile,Santiago,3112
Santiago.9,Chile,Santiago,3087
Santiago.10,Chile,Santiago,3037
Santiago.11,Chile,Santiago,3035
Santiago.12,Chile,Santiago,2911
Santiago.13,Chile,Santiago,2967
Santiago.14,Chile,Santiago,2980
Santiago.15,Chile,Santiago,2985
Santiago.16,Chile,Santiago,2976
Santiago.17,Chile,Santiago,2959
Santiago.18,Chile,Santiago,3067
Santiago.19,Chile,Santiago,3026
Santiago.20,Chile,Santiago,2925
Santiago.21,Chile,Santiago,3025
Santiago.22,Chile,Santiago,2547
Santiago.23,Chile,Santiago,2607
Santiago.24,Chile,Santiago,2547
Santiago.25,Chile,Santiago,2520
Santiago.26,Chile,Santiago,2520
Santiago.27,Chile,Santiago,2654
Santiago.28,Chile,Santiago,2636
Santiago.29,Chile,Santiago,2536
Santiago.30,Chile,Santiago,2536
Santiago.31,Chile,Santiago,2553
Santiago.32,Chile,Santiago,2586
Santiago.33,Chile,Santiago,2586
Santiago.34,Chile,Santiago,2630
Santiago.35,Chile,Santiago,2648
Santiago.36,Chile,Santiago,2683
Santiago.37,Chile,Santiago,2728
Santiago.38,Chile,Santiago,2917
Santiago.39,Chile,Santiago,3015
Santiago.40,Chile,Santiago,3026
Santiago.41,Chile,Santiago,3098
Santiago.42,Chile,Santiago,3162
Santiago.43,Chile,Santiago,3195
Santiago.44,Chile,Santiago,3134
