UID,Country,City,Aridity_Index
Lake_Charles.1,USA,Lake_Charles,9222
Lake_Charles.2,USA,Lake_Charles,9168
Lake_Charles.3,USA,Lake_Charles,9168
Lake_Charles.4,USA,Lake_Charles,9116
Lake_Charles.5,USA,Lake_Charles,9186
Lake_Charles.6,USA,Lake_Charles,9119
Lake_Charles.7,USA,Lake_Charles,9119
Lake_Charles.8,USA,Lake_Charles,9119
Lake_Charles.9,USA,Lake_Charles,9076
Lake_Charles.10,USA,Lake_Charles,9102
Lake_Charles.11,USA,Lake_Charles,9102
Lake_Charles.12,USA,Lake_Charles,9090
Lake_Charles.13,USA,Lake_Charles,9115
Lake_Charles.14,USA,Lake_Charles,9127
Lake_Charles.15,USA,Lake_Charles,9127
Lake_Charles.16,USA,Lake_Charles,9133
Lake_Charles.17,USA,Lake_Charles,9133
Lake_Charles.18,USA,Lake_Charles,9120
Lake_Charles.19,USA,Lake_Charles,9120
Lake_Charles.20,USA,Lake_Charles,9101
Lake_Charles.21,USA,Lake_Charles,9101
Lake_Charles.22,USA,Lake_Charles,9101
Lake_Charles.23,USA,Lake_Charles,9099
Lake_Charles.24,USA,Lake_Charles,9089
Lake_Charles.25,USA,Lake_Charles,9089
Lake_Charles.26,USA,Lake_Charles,9113
Lake_Charles.27,USA,Lake_Charles,9113
Lake_Charles.28,USA,Lake_Charles,9095
Lake_Charles.29,USA,Lake_Charles,9095
Lake_Charles.30,USA,Lake_Charles,9066
Lake_Charles.31,USA,Lake_Charles,9081
Lake_Charles.32,USA,Lake_Charles,9065
Lake_Charles.33,USA,Lake_Charles,9075
Lake_Charles.34,USA,Lake_Charles,9087
Lake_Charles.35,USA,Lake_Charles,9103
Lake_Charles.36,USA,Lake_Charles,9100
Lake_Charles.37,USA,Lake_Charles,9100
Lake_Charles.38,USA,Lake_Charles,9120
Lake_Charles.39,USA,Lake_Charles,9305
Lake_Charles.40,USA,Lake_Charles,9059
