UID,Country,City,Aridity_Index
Quito.1,Ecuador,Quito,6802
Quito.2,Ecuador,Quito,6666
Quito.3,Ecuador,Quito,6666
Quito.4,Ecuador,Quito,6666
Quito.5,Ecuador,Quito,6851
Quito.6,Ecuador,Quito,5656
Quito.7,Ecuador,Quito,5656
Quito.8,Ecuador,Quito,5656
Quito.9,Ecuador,Quito,5451
Quito.10,Ecuador,Quito,5576
Quito.11,Ecuador,Quito,5676
Quito.12,Ecuador,Quito,5676
Quito.13,Ecuador,Quito,5671
Quito.14,Ecuador,Quito,5748
Quito.15,Ecuador,Quito,5922
Quito.16,Ecuador,Quito,6234
Quito.17,Ecuador,Quito,6348
Quito.18,Ecuador,Quito,6272
Quito.19,Ecuador,Quito,6342
Quito.20,Ecuador,Quito,6482
Quito.21,Ecuador,Quito,6921
Quito.22,Ecuador,Quito,7690
Quito.23,Ecuador,Quito,7690
Quito.24,Ecuador,Quito,8436
Quito.25,Ecuador,Quito,8332
Quito.26,Ecuador,Quito,8392
Quito.27,Ecuador,Quito,8392
Quito.28,Ecuador,Quito,8579
Quito.29,Ecuador,Quito,8455
Quito.30,Ecuador,Quito,8455
Quito.31,Ecuador,Quito,8149
Quito.32,Ecuador,Quito,7969
Quito.33,Ecuador,Quito,8257
Quito.34,Ecuador,Quito,8205
Quito.35,Ecuador,Quito,8680
Quito.36,Ecuador,Quito,8833
Quito.37,Ecuador,Quito,8910
Quito.38,Ecuador,Quito,8910
Quito.39,Ecuador,Quito,8910
Quito.40,Ecuador,Quito,8543
Quito.41,Ecuador,Quito,8943
