UID,Country,City,Aridity_Index
Calgary.1,Canada,Calgary,3667
Calgary.2,Canada,Calgary,3692
Calgary.3,Canada,Calgary,3673
Calgary.4,Canada,Calgary,3664
Calgary.5,Canada,Calgary,3688
Calgary.6,Canada,Calgary,3704
Calgary.7,Canada,Calgary,3661
Calgary.8,Canada,Calgary,3722
Calgary.9,Canada,Calgary,3719
Calgary.10,Canada,Calgary,3731
Calgary.11,Canada,Calgary,3753
Calgary.12,Canada,Calgary,3740
Calgary.13,Canada,Calgary,3740
Calgary.14,Canada,Calgary,3766
Calgary.15,Canada,Calgary,3794
Calgary.16,Canada,Calgary,3807
Calgary.17,Canada,Calgary,3820
Calgary.18,Canada,Calgary,3864
Calgary.19,Canada,Calgary,3930
Calgary.20,Canada,Calgary,3948
Calgary.21,Canada,Calgary,3981
Calgary.22,Canada,Calgary,3979
Calgary.23,Canada,Calgary,3993
Calgary.24,Canada,Calgary,3995
Calgary.25,Canada,Calgary,3999
Calgary.26,Canada,Calgary,4009
Calgary.27,Canada,Calgary,4140
Calgary.28,Canada,Calgary,4413
Calgary.29,Canada,Calgary,4453
Calgary.30,Canada,Calgary,4013
Calgary.31,Canada,Calgary,4042
Calgary.32,Canada,Calgary,3642
Calgary.33,Canada,Calgary,3656
Calgary.34,Canada,Calgary,3690
Calgary.35,Canada,Calgary,3692
Calgary.36,Canada,Calgary,3687
Calgary.37,Canada,Calgary,3703
Calgary.38,Canada,Calgary,3703
Calgary.39,Canada,Calgary,3690
Calgary.40,Canada,Calgary,3668
