UID,Country,City,Aridity_Index
Freehold.1,USA,Freehold,9587
Freehold.2,USA,Freehold,9612
Freehold.3,USA,Freehold,9612
Freehold.4,USA,Freehold,9612
Freehold.5,USA,Freehold,9644
Freehold.6,USA,Freehold,9644
Freehold.8,USA,Freehold,9647
Freehold.10,USA,Freehold,9658
Freehold.11,USA,Freehold,9658
Freehold.15,USA,Freehold,9658
Freehold.16,USA,Freehold,9587
Freehold.18,USA,Freehold,9644
Freehold.19,USA,Freehold,9700
Freehold.20,USA,Freehold,9620
Freehold.21,USA,Freehold,9620
Freehold.22,USA,Freehold,9597
Freehold.23,USA,Freehold,9650
Freehold.24,USA,Freehold,9650
Freehold.25,USA,Freehold,9620
Freehold.26,USA,Freehold,9638
Freehold.27,USA,Freehold,9638
Freehold.28,USA,Freehold,9638
Freehold.29,USA,Freehold,9660
Freehold.30,USA,Freehold,9614
Freehold.31,USA,Freehold,9705
Freehold.32,USA,Freehold,9705
Freehold.33,USA,Freehold,9679
Freehold.34,USA,Freehold,9685
Freehold.35,USA,Freehold,9714
Freehold.36,USA,Freehold,9714
Freehold.37,USA,Freehold,9716
Freehold.38,USA,Freehold,9735
Freehold.39,USA,Freehold,9735
Freehold.42,USA,Freehold,9799
Freehold.43,USA,Freehold,9799
Freehold.44,USA,Freehold,9799
Freehold.48,USA,Freehold,9807
Freehold.49,USA,Freehold,9807
Freehold.50,USA,Freehold,9791
Freehold.51,USA,Freehold,9807
Freehold.54,USA,Freehold,9819
Freehold.55,USA,Freehold,9779
Freehold.56,USA,Freehold,9761
Freehold.57,USA,Freehold,9761
Freehold.58,USA,Freehold,9698
Freehold.59,USA,Freehold,9713
Freehold.60,USA,Freehold,9675
