UID,Country,City,Aridity_Index
Kalamazoo.1,USA,Kalamazoo,7942
Kalamazoo.2,USA,Kalamazoo,7942
Kalamazoo.3,USA,Kalamazoo,7942
Kalamazoo.4,USA,Kalamazoo,7979
Kalamazoo.5,USA,Kalamazoo,7979
Kalamazoo.6,USA,Kalamazoo,7979
Kalamazoo.7,USA,Kalamazoo,7954
Kalamazoo.8,USA,Kalamazoo,7954
Kalamazoo.9,USA,Kalamazoo,7954
Kalamazoo.10,USA,Kalamazoo,7954
Kalamazoo.11,USA,Kalamazoo,7961
Kalamazoo.12,USA,Kalamazoo,7961
Kalamazoo.13,USA,Kalamazoo,7961
Kalamazoo.14,USA,Kalamazoo,7961
Kalamazoo.15,USA,Kalamazoo,7991
Kalamazoo.16,USA,Kalamazoo,7991
Kalamazoo.17,USA,Kalamazoo,7991
Kalamazoo.18,USA,Kalamazoo,7991
Kalamazoo.19,USA,Kalamazoo,8034
Kalamazoo.20,USA,Kalamazoo,8034
Kalamazoo.21,USA,Kalamazoo,8034
Kalamazoo.22,USA,Kalamazoo,8034
Kalamazoo.23,USA,Kalamazoo,8049
Kalamazoo.24,USA,Kalamazoo,8049
Kalamazoo.25,USA,Kalamazoo,8049
Kalamazoo.26,USA,Kalamazoo,8116
Kalamazoo.27,USA,Kalamazoo,8116
Kalamazoo.28,USA,Kalamazoo,8116
Kalamazoo.29,USA,Kalamazoo,8116
Kalamazoo.30,USA,Kalamazoo,8116
Kalamazoo.31,USA,Kalamazoo,8217
Kalamazoo.32,USA,Kalamazoo,8217
Kalamazoo.33,USA,Kalamazoo,8283
Kalamazoo.34,USA,Kalamazoo,8283
Kalamazoo.35,USA,Kalamazoo,8283
Kalamazoo.36,USA,Kalamazoo,8283
Kalamazoo.37,USA,Kalamazoo,8283
Kalamazoo.38,USA,Kalamazoo,8330
Kalamazoo.39,USA,Kalamazoo,8330
Kalamazoo.40,USA,Kalamazoo,8330
