UID,Country,City,Aridity_Index
Minneapolis.1,USA,Minneapolis,7384
Minneapolis.2,USA,Minneapolis,7392
Minneapolis.3,USA,Minneapolis,7367
Minneapolis.4,USA,Minneapolis,7385
Minneapolis.5,USA,Minneapolis,7400
Minneapolis.6,USA,Minneapolis,7416
Minneapolis.7,USA,Minneapolis,7414
Minneapolis.8,USA,Minneapolis,7373
Minneapolis.9,USA,Minneapolis,7326
Minneapolis.10,USA,Minneapolis,7355
Minneapolis.11,USA,Minneapolis,7366
Minneapolis.12,USA,Minneapolis,7326
Minneapolis.13,USA,Minneapolis,7265
Minneapolis.14,USA,Minneapolis,7389
Minneapolis.15,USA,Minneapolis,7362
Minneapolis.16,USA,Minneapolis,7245
Minneapolis.17,USA,Minneapolis,7246
Minneapolis.18,USA,Minneapolis,7259
Minneapolis.19,USA,Minneapolis,7184
Minneapolis.20,USA,Minneapolis,7075
Minneapolis.21,USA,Minneapolis,7075
Minneapolis.22,USA,Minneapolis,6969
Minneapolis.23,USA,Minneapolis,6945
Minneapolis.24,USA,Minneapolis,6954
Minneapolis.25,USA,Minneapolis,6894
Minneapolis.26,USA,Minneapolis,6851
Minneapolis.27,USA,Minneapolis,6728
Minneapolis.28,USA,Minneapolis,6737
Minneapolis.29,USA,Minneapolis,6713
Minneapolis.30,USA,Minneapolis,6684
Minneapolis.31,USA,Minneapolis,6684
Minneapolis.32,USA,Minneapolis,6606
Minneapolis.33,USA,Minneapolis,6603
Minneapolis.34,USA,Minneapolis,6565
Minneapolis.35,USA,Minneapolis,6589
Minneapolis.36,USA,Minneapolis,6632
Minneapolis.37,USA,Minneapolis,6612
Minneapolis.38,USA,Minneapolis,6587
Minneapolis.39,USA,Minneapolis,6672
Minneapolis.40,USA,Minneapolis,6665
Minneapolis.41,USA,Minneapolis,6665
Minneapolis.42,USA,Minneapolis,6659
Minneapolis.43,USA,Minneapolis,6630
Minneapolis.44,USA,Minneapolis,6524
