UID,Country,City,Aridity_Index
Barrie.1,Canada,Barrie,9591
Barrie.2,Canada,Barrie,9572
Barrie.3,Canada,Barrie,9572
Barrie.4,Canada,Barrie,9540
Barrie.5,Canada,Barrie,9540
Barrie.6,Canada,Barrie,9665
Barrie.7,Canada,Barrie,9665
Barrie.8,Canada,Barrie,9652
Barrie.9,Canada,Barrie,9652
Barrie.10,Canada,Barrie,9607
Barrie.11,Canada,Barrie,9607
Barrie.12,Canada,Barrie,9572
Barrie.13,Canada,Barrie,9572
Barrie.14,Canada,Barrie,9554
Barrie.15,Canada,Barrie,9554
Barrie.16,Canada,Barrie,9554
Barrie.17,Canada,Barrie,9603
Barrie.18,Canada,Barrie,9603
Barrie.19,Canada,Barrie,9681
Barrie.20,Canada,Barrie,9681
Barrie.21,Canada,Barrie,9723
Barrie.22,Canada,Barrie,9738
Barrie.23,Canada,Barrie,9820
Barrie.24,Canada,Barrie,9820
Barrie.25,Canada,Barrie,9895
