UID,Country,City,Aridity_Index
Medellin.1,Colombia,Medellin,18872
Medellin.2,Colombia,Medellin,18872
Medellin.3,Colombia,Medellin,18872
Medellin.4,Colombia,Medellin,17561
Medellin.5,Colombia,Medellin,17284
Medellin.6,Colombia,Medellin,16473
Medellin.7,Colombia,Medellin,15811
Medellin.8,Colombia,Medellin,15811
Medellin.9,Colombia,Medellin,16759
Medellin.10,Colombia,Medellin,16759
Medellin.11,Colombia,Medellin,16310
Medellin.12,Colombia,Medellin,16290
Medellin.13,Colombia,Medellin,16290
Medellin.14,Colombia,Medellin,15952
Medellin.15,Colombia,Medellin,15952
Medellin.16,Colombia,Medellin,16135
Medellin.17,Colombia,Medellin,15789
Medellin.18,Colombia,Medellin,15789
Medellin.19,Colombia,Medellin,16528
Medellin.20,Colombia,Medellin,16770
Medellin.21,Colombia,Medellin,16528
Medellin.22,Colombia,Medellin,16528
Medellin.23,Colombia,Medellin,16367
Medellin.24,Colombia,Medellin,16136
Medellin.25,Colombia,Medellin,16136
Medellin.26,Colombia,Medellin,16136
Medellin.27,Colombia,Medellin,15714
Medellin.28,Colombia,Medellin,15714
Medellin.29,Colombia,Medellin,15441
Medellin.30,Colombia,Medellin,15441
Medellin.31,Colombia,Medellin,15441
Medellin.32,Colombia,Medellin,15623
Medellin.33,Colombia,Medellin,15623
Medellin.34,Colombia,Medellin,16508
Medellin.35,Colombia,Medellin,16835
Medellin.36,Colombia,Medellin,17089
Medellin.37,Colombia,Medellin,17089
Medellin.38,Colombia,Medellin,17089
Medellin.39,Colombia,Medellin,17089
Medellin.40,Colombia,Medellin,17026
