UID,Country,City,Aridity_Index
Toluca.1,Mexico,Toluca,5298
Toluca.2,Mexico,Toluca,5080
Toluca.3,Mexico,Toluca,5042
Toluca.4,Mexico,Toluca,5013
Toluca.5,Mexico,Toluca,5014
Toluca.6,Mexico,Toluca,5146
Toluca.7,Mexico,Toluca,5915
Toluca.8,Mexico,Toluca,5658
Toluca.9,Mexico,Toluca,5063
Toluca.10,Mexico,Toluca,5116
Toluca.11,Mexico,Toluca,4934
Toluca.12,Mexico,Toluca,5281
Toluca.13,Mexico,Toluca,4952
Toluca.14,Mexico,Toluca,4982
Toluca.15,Mexico,Toluca,5134
Toluca.16,Mexico,Toluca,5271
Toluca.17,Mexico,Toluca,5083
Toluca.18,Mexico,Toluca,5118
Toluca.19,Mexico,Toluca,5135
Toluca.20,Mexico,Toluca,5143
Toluca.21,Mexico,Toluca,5143
Toluca.22,Mexico,Toluca,5118
