UID,Country,City,Aridity_Index
Cologne.1,Germany,Cologne,10497
Cologne.2,Germany,Cologne,10840
Cologne.3,Germany,Cologne,10888
Cologne.4,Germany,Cologne,11011
Cologne.5,Germany,Cologne,10887
Cologne.6,Germany,Cologne,9910
Cologne.7,Germany,Cologne,9764
Cologne.8,Germany,Cologne,9428
Cologne.9,Germany,Cologne,9215
Cologne.10,Germany,Cologne,9254
Cologne.11,Germany,Cologne,8946
Cologne.12,Germany,Cologne,8965
Cologne.13,Germany,Cologne,8948
Cologne.14,Germany,Cologne,8939
Cologne.15,Germany,Cologne,8898
Cologne.16,Germany,Cologne,8908
Cologne.17,Germany,Cologne,8913
Cologne.18,Germany,Cologne,8870
Cologne.19,Germany,Cologne,8870
Cologne.20,Germany,Cologne,8863
Cologne.21,Germany,Cologne,9033
Cologne.22,Germany,Cologne,9025
Cologne.23,Germany,Cologne,8914
Cologne.24,Germany,Cologne,8977
Cologne.25,Germany,Cologne,9930
Cologne.26,Germany,Cologne,10735
Cologne.27,Germany,Cologne,10903
