UID,Country,City,Aridity_Index
Bern.1,Switzerland,Bern,11184
Bern.2,Switzerland,Bern,11184
Bern.3,Switzerland,Bern,11184
Bern.4,Switzerland,Bern,11221
Bern.5,Switzerland,Bern,11221
Bern.6,Switzerland,Bern,11221
Bern.7,Switzerland,Bern,11356
Bern.8,Switzerland,Bern,11356
Bern.9,Switzerland,Bern,11184
Bern.10,Switzerland,Bern,11335
Bern.11,Switzerland,Bern,11335
Bern.12,Switzerland,Bern,12268
Bern.13,Switzerland,Bern,12268
Bern.14,Switzerland,Bern,12268
Bern.15,Switzerland,Bern,12268
Bern.16,Switzerland,Bern,11664
Bern.17,Switzerland,Bern,11664
Bern.18,Switzerland,Bern,12340
Bern.19,Switzerland,Bern,11643
Bern.20,Switzerland,Bern,11643
Bern.21,Switzerland,Bern,11643
Bern.22,Switzerland,Bern,12198
Bern.23,Switzerland,Bern,12198
Bern.24,Switzerland,Bern,11465
Bern.25,Switzerland,Bern,11465
Bern.26,Switzerland,Bern,11465
Bern.27,Switzerland,Bern,11532
Bern.28,Switzerland,Bern,11532
Bern.29,Switzerland,Bern,11532
Bern.30,Switzerland,Bern,11222
Bern.31,Switzerland,Bern,11280
Bern.32,Switzerland,Bern,11247
Bern.33,Switzerland,Bern,11247
Bern.34,Switzerland,Bern,11247
Bern.35,Switzerland,Bern,11203
Bern.36,Switzerland,Bern,11236
Bern.37,Switzerland,Bern,11236
Bern.38,Switzerland,Bern,11143
Bern.39,Switzerland,Bern,11143
Bern.40,Switzerland,Bern,11105
