UID,Country,City,Aridity_Index
Brussels.1,Belgium,Brussels,9140
Brussels.2,Belgium,Brussels,9170
Brussels.3,Belgium,Brussels,8891
Brussels.4,Belgium,Brussels,8891
Brussels.5,Belgium,Brussels,8684
Brussels.6,Belgium,Brussels,8957
Brussels.7,Belgium,Brussels,8957
Brussels.8,Belgium,Brussels,8847
Brussels.9,Belgium,Brussels,8847
Brussels.10,Belgium,Brussels,9108
Brussels.11,Belgium,Brussels,9108
Brussels.12,Belgium,Brussels,9108
Brussels.13,Belgium,Brussels,9132
Brussels.14,Belgium,Brussels,9132
Brussels.15,Belgium,Brussels,9056
Brussels.16,Belgium,Brussels,9056
Brussels.17,Belgium,Brussels,8953
Brussels.18,Belgium,Brussels,8935
Brussels.19,Belgium,Brussels,8958
Brussels.20,Belgium,Brussels,8958
Brussels.21,Belgium,Brussels,8940
Brussels.22,Belgium,Brussels,8953
Brussels.23,Belgium,Brussels,8916
Brussels.24,Belgium,Brussels,8897
Brussels.25,Belgium,Brussels,8897
Brussels.26,Belgium,Brussels,8818
Brussels.27,Belgium,Brussels,8873
Brussels.28,Belgium,Brussels,8842
Brussels.29,Belgium,Brussels,8872
Brussels.30,Belgium,Brussels,8872
