UID,Country,City,Aridity_Index
Rochester.1,USA,Rochester,7502
Rochester.2,USA,Rochester,7502
Rochester.3,USA,Rochester,7502
Rochester.4,USA,Rochester,7495
Rochester.5,USA,Rochester,7495
Rochester.6,USA,Rochester,7515
Rochester.7,USA,Rochester,7545
Rochester.8,USA,Rochester,7568
Rochester.9,USA,Rochester,7590
Rochester.10,USA,Rochester,7648
Rochester.11,USA,Rochester,7779
Rochester.12,USA,Rochester,7756
Rochester.13,USA,Rochester,7756
Rochester.14,USA,Rochester,7793
Rochester.15,USA,Rochester,7793
Rochester.16,USA,Rochester,7847
Rochester.17,USA,Rochester,7824
Rochester.18,USA,Rochester,7825
Rochester.19,USA,Rochester,7801
Rochester.20,USA,Rochester,7801
Rochester.21,USA,Rochester,7820
Rochester.22,USA,Rochester,7918
Rochester.23,USA,Rochester,7970
Rochester.24,USA,Rochester,7988
Rochester.25,USA,Rochester,7988
Rochester.26,USA,Rochester,7903
Rochester.27,USA,Rochester,7903
Rochester.28,USA,Rochester,7889
Rochester.29,USA,Rochester,7889
Rochester.30,USA,Rochester,7982
Rochester.31,USA,Rochester,7926
Rochester.32,USA,Rochester,7921
Rochester.33,USA,Rochester,7892
Rochester.34,USA,Rochester,7912
Rochester.35,USA,Rochester,7995
Rochester.36,USA,Rochester,7995
Rochester.37,USA,Rochester,8086
Rochester.38,USA,Rochester,8182
Rochester.39,USA,Rochester,8220
Rochester.40,USA,Rochester,8232
Rochester.41,USA,Rochester,8262
