UID,Country,City,Aridity_Index
Norfolk.1,USA,Norfolk,8755
Norfolk.2,USA,Norfolk,8788
Norfolk.3,USA,Norfolk,8745
Norfolk.4,USA,Norfolk,8797
Norfolk.5,USA,Norfolk,8797
Norfolk.6,USA,Norfolk,8779
Norfolk.7,USA,Norfolk,8794
Norfolk.8,USA,Norfolk,8789
Norfolk.9,USA,Norfolk,8745
Norfolk.10,USA,Norfolk,8777
Norfolk.11,USA,Norfolk,8762
Norfolk.12,USA,Norfolk,8742
Norfolk.13,USA,Norfolk,8735
Norfolk.14,USA,Norfolk,8723
Norfolk.15,USA,Norfolk,8691
Norfolk.16,USA,Norfolk,8678
Norfolk.17,USA,Norfolk,8693
Norfolk.18,USA,Norfolk,8671
Norfolk.19,USA,Norfolk,8618
Norfolk.20,USA,Norfolk,8597
Norfolk.21,USA,Norfolk,8469
Norfolk.22,USA,Norfolk,8388
Norfolk.23,USA,Norfolk,8346
Norfolk.24,USA,Norfolk,8296
Norfolk.25,USA,Norfolk,8301
Norfolk.26,USA,Norfolk,8261
Norfolk.27,USA,Norfolk,8197
Norfolk.28,USA,Norfolk,8171
Norfolk.29,USA,Norfolk,8159
Norfolk.30,USA,Norfolk,8136
Norfolk.31,USA,Norfolk,0
Norfolk.32,USA,Norfolk,8104
Norfolk.33,USA,Norfolk,8110
Norfolk.34,USA,Norfolk,8091
Norfolk.35,USA,Norfolk,8083
Norfolk.36,USA,Norfolk,8100
Norfolk.37,USA,Norfolk,8100
Norfolk.38,USA,Norfolk,8100
Norfolk.39,USA,Norfolk,8116
