UID,Country,City,Aridity_Index
Madison.1,USA,Madison,7621
Madison.2,USA,Madison,7622
Madison.3,USA,Madison,7668
Madison.4,USA,Madison,7672
Madison.5,USA,Madison,7672
Madison.6,USA,Madison,7618
Madison.7,USA,Madison,7618
Madison.8,USA,Madison,7599
Madison.9,USA,Madison,7599
Madison.10,USA,Madison,7599
Madison.11,USA,Madison,7610
Madison.12,USA,Madison,7610
Madison.13,USA,Madison,7600
Madison.14,USA,Madison,7600
Madison.15,USA,Madison,7605
Madison.16,USA,Madison,7624
Madison.17,USA,Madison,7624
Madison.18,USA,Madison,7631
Madison.19,USA,Madison,7617
Madison.20,USA,Madison,7605
Madison.21,USA,Madison,7605
Madison.22,USA,Madison,7564
Madison.23,USA,Madison,7548
Madison.24,USA,Madison,7618
Madison.25,USA,Madison,7618
Madison.26,USA,Madison,7618
Madison.27,USA,Madison,7658
Madison.28,USA,Madison,7658
Madison.29,USA,Madison,7668
Madison.30,USA,Madison,7668
Madison.31,USA,Madison,7711
Madison.32,USA,Madison,7711
Madison.33,USA,Madison,7711
Madison.34,USA,Madison,7694
Madison.35,USA,Madison,7694
Madison.36,USA,Madison,7732
Madison.37,USA,Madison,7682
Madison.38,USA,Madison,7644
Madison.39,USA,Madison,7666
Madison.40,USA,Madison,7644
Madison.41,USA,Madison,7651
Madison.42,USA,Madison,7651
Madison.43,USA,Madison,7659
Madison.44,USA,Madison,7659
Madison.45,USA,Madison,7679
Madison.46,USA,Madison,7679
Madison.47,USA,Madison,7725
Madison.48,USA,Madison,7704
Madison.49,USA,Madison,7651
Madison.50,USA,Madison,7651
