UID,Country,City,Aridity_Index
Landshut.1,Germany,Landshut,10030
Landshut.2,Germany,Landshut,10130
Landshut.3,Germany,Landshut,10054
Landshut.4,Germany,Landshut,10054
Landshut.5,Germany,Landshut,10054
Landshut.6,Germany,Landshut,10127
Landshut.7,Germany,Landshut,10127
Landshut.8,Germany,Landshut,10127
Landshut.9,Germany,Landshut,10062
Landshut.10,Germany,Landshut,10062
Landshut.11,Germany,Landshut,10053
Landshut.12,Germany,Landshut,10053
Landshut.13,Germany,Landshut,9985
Landshut.14,Germany,Landshut,9985
Landshut.15,Germany,Landshut,9985
Landshut.16,Germany,Landshut,9985
Landshut.17,Germany,Landshut,9992
Landshut.18,Germany,Landshut,9992
Landshut.19,Germany,Landshut,9992
Landshut.20,Germany,Landshut,9992
Landshut.21,Germany,Landshut,9838
Landshut.22,Germany,Landshut,9950
Landshut.23,Germany,Landshut,9950
Landshut.24,Germany,Landshut,9950
Landshut.25,Germany,Landshut,9910
Landshut.26,Germany,Landshut,9910
Landshut.27,Germany,Landshut,9910
Landshut.28,Germany,Landshut,9970
Landshut.29,Germany,Landshut,9930
Landshut.30,Germany,Landshut,9930
Landshut.31,Germany,Landshut,9930
Landshut.32,Germany,Landshut,9930
Landshut.33,Germany,Landshut,9811
Landshut.34,Germany,Landshut,9811
Landshut.35,Germany,Landshut,9811
Landshut.36,Germany,Landshut,9811
Landshut.37,Germany,Landshut,9811
Landshut.38,Germany,Landshut,9678
Landshut.39,Germany,Landshut,9662
Landshut.40,Germany,Landshut,9662
Landshut.41,Germany,Landshut,9421
Landshut.42,Germany,Landshut,9421
Landshut.43,Germany,Landshut,9421
Landshut.44,Germany,Landshut,9421
Landshut.45,Germany,Landshut,9304
Landshut.46,Germany,Landshut,9304
Landshut.47,Germany,Landshut,9304
Landshut.48,Germany,Landshut,9304
Landshut.49,Germany,Landshut,9304
Landshut.50,Germany,Landshut,9229
